idx,db_id,iro,final_score,base_score,impact_score,scale,scope,probability,irreversibility,fin_scale,fin_prob,financial_score,polarity,confidence,similarity,issue_group,domain,sub_issue_name,text
135,147,risk,0.1283,0.4609,0.1417,1,1,2,1,1,2,0.1526,neutral,0.8175,0.5638059973716736,기후변화·온실가스,E,Scope 1·2 배출량,"더불어민주당이 상장사 대상 ESG 공시 의무화를 위한 법안을 상반기 내 통과시키는 방안을 추진하고 있다. 유럽연합(EU)의 ESG 공시 의무화 시행에 맞춰 국내에서도 조속한 입법이 필요하다는 입장이다. 그러나 기업들은 준비 기간 없이 해외 공장의 탄소배출량을 수시로 집계해야 한다면 현실적으로 불가능하다고 반발하고 있다. 해당 법안은 사업보고서와 반기보고서에 ESG 정보를 필수적으로 공시하도록 하며, 스코프3(온실가스 기타 간접 배출량)까지 포함될 가능성이 커 부담이 더욱 커질 전망이다."
136,148,risk,0.1517,0.5199,0.1496,1,1,2,1,2,2,0.2301,neutral,0.8628,0.6026092171669006,에너지 관리,E,신재생에너지 전환,"아랍에미리트(UAE)가 탄소중립 목표 달성을 위해 태양광과 에너지저장장치(ESS) 프로젝트를 추가 발주했다. 블룸버그에 따르면, 두바이 전력수자원국(PJSC)은 무함마드 빈 라쉬드 알 막툼 솔라파크에 1.6GW 규모의 태양광과 1GW 배터리 저장 장치를 통합하는 계획을 발표했다. 이는 에미레이트 항공이 추진하는 두 번째 태양광 발전 프로젝트로, 조만간 수주 업체를 선정할 예정이다. 해당 프로젝트는 2027 2029년 가동될 전망이다."
137,149,risk,0.1313,0.4884,0.1189,1,1,1,1,1,2,0.1664,neutral,0.8914,0.5479053258895874,에너지 관리,E,에너지 소비 및 효율화,"GS칼텍스가 정유 석유화학 산업 공정 최적화와 온실가스 배출 저감을 위해 AI 자율제조 플랫폼을 구축한다. 산업부 국책과제인 AI 자율제조 선도 프로젝트 의 일환으로 추진되며, 2028년까지 2단계에 걸쳐 진행될 예정이다. GS칼텍스는 AI 기반 제조 시스템을 개발하고 실증하는 역할을 맡아, 공정 자동화와 에너지 효율 개선을 목표로 한다."
138,150,opportunity,0.1075,0.2931,0.1784,1,2,2,1,1,2,0.1665,neutral,0.8921,0.32858794927597046,에너지 관리,E,신재생에너지 전환,브라질 정부가 환경 논란에도 불구하고 아마존 강 하구 지역의 석유 탐사를 추진하면서 국제 사회의 주목을 받고 있다. 루이스 이나시우 룰라 다 실바 대통령은 기존에 거부됐던 석유 탐사 프로젝트 승인을 위해 국가환경규제기관(IBAMA)에 압력을 가하고 있는 것으로 알려졌다. 브라질 정부는 신규 화석연료 개발을 통해 확보한 수익이 오히려 재생에너지 전환을 가속화하는 데 도움이 될 것이라고 주장하고 있다.
139,151,opportunity,0.1019,0.3842,0.1067,1,1,1,1,1,1,0.1067,neutral,0.8003,0.48004424571990967,인적자원 관리,S,다양성 및 형평성 (DEI),"미국 주요 기업들이 다양성(Diversity), 형평성(Equity), 포용성(Inclusion) 정책(DEI)을 폐지하거나 축소하고 있다. 2023년 미국 대법원의 소수자 우대 정책 폐지 판결과 2024년 트럼프 대통령 취임 이후 연방정부의 DEI 프로그램 종료가 기업들의 정책 변화에 영향을 미쳤다."
140,152,opportunity,0.0776,0.2943,0.0804,1,1,1,1,1,1,0.0804,neutral,0.6027,0.48827287554740906,인적자원 관리,S,다양성 및 형평성 (DEI),"트랙터 서플라이, 디어 앤 컴퍼니, 포드, 로우스, 보잉 등은 DEI 부서를 해체하거나 외부 다양성 조사 참여를 중단했다. 아마존, 펩시코, 메타, 맥도날드, 구글 등도 DEI 관련 정책을 조용히 철회하며 연례 보고서에서 관련 내용을 삭제했다. 보수층 반발과 정치적 환경 변화 속에서 DEI 정책 후퇴가 가속화되는 흐름이다."
141,153,opportunity,0.1309,0.4433,0.164,1,3,1,1,1,2,0.164,neutral,0.8784,0.5046399831771851,에너지 관리,E,신재생에너지 전환,삼성물산이 호주에서 250MW 규모의 태양광 ESS 프로젝트를 추진한다. 현재 환경 보호 및 생물다양성 보전법(EPBC) 승인 절차를 진행 중이다. 이번 프로젝트는 호주 정부의 친환경 에너지 확대 정책에 맞춰 추진된다. 삼성물산은 글로벌 신재생에너지 시장에서 입지를 확대할 계획이다.
142,154,opportunity,0.0924,0.3279,0.1078,1,1,1,1,1,1,0.1078,neutral,0.8085,0.4055899679660797,인적자원 관리,S,다양성 및 형평성 (DEI),"트럼프 대통령 당선 이후, 메타, 구글 모회사 알파벳, 아마존, 맥도날드, 월마트 등 미국 대기업들이 다양성 형평성 포용성(DEI) 목표를 하향 조정하거나 관련 프로그램을 폐지하고 있다. 이러한 흐름 속에서도 세계 최대 의결권 자문기구인 ISS는 애플 투자자들에게 DEI 정책 폐지 제안에 반대할 것을 권고했다. ISS는 DEI 정책이 기업의 장기적인 가치 창출과 경쟁력 강화에 기여한다고 평가하며, 애플의 DEI 정책 유지를 지지했다."
143,155,risk,0.1543,0.5831,0.1553,1,1,2,1,1,2,0.1672,neutral,0.8958,0.6509145498275757,에너지 관리,E,신재생에너지 전환,"토탈에너지스는 ST마이크로일렉트로닉스(ST)와 프랑스 내 ST 시설에 재생 에너지를 공급하기 위한 15년간의 전력구매계약(PPA)을 체결했다. 이번 계약은 2025년 1월부터 시작되며, 총 1.5테라와트시(TWh)의 재생 에너지가 공급될 예정이다. 토탈에너지스는 운영 중인 75메가와트(MW) 규모의 최신 풍력 및 태양광 발전소 두 곳에서 생산된 전력을 ST에 제공할 계획이다. 이 계약은 프랑스에서 이러한 유형의 15년 장기 계약으로는 최초 사례로, ST의 2027년까지 100% 재생 에너지 조달 목표 달성에 기여할 것으로 전망된다."
144,156,opportunity,0.0769,0.2608,0.0961,1,1,1,1,1,1,0.0961,neutral,0.7206,0.36191239953041077,윤리경영·준법,G,반부패 및 컴플라이언스,"노르웨이 국부펀드(NBIM)는 지난해 49개 기업에 대한 투자를 철회하며 ESG 리스크 관리를 강화했다. 이는 전년의 86개 기업 대비 감소한 수치다. 특히 기후 리스크 관련 5개, 인권 리스크 관리 미흡 15개, 반부패 노력 부족으로 8개 기업에 대한 투자를 중단했다. 이러한 결정은 미국을 중심으로 한 ESG 반발에도 불구하고 지속가능한 투자에 대한 NBIM의 의지를 보여준다."
145,157,opportunity,0.0708,0.2434,0.1073,1,3,2,1,1,1,0.0631,neutral,0.4732,0.5142646431922913,에너지 관리,E,에너지 소비 및 효율화,"한국경제인협회는 기업 10곳 중 8곳(82.7%)이 정부가 올해 UN에 제출할 2035 온실가스 감축목표(NDC) 설정 시 산업부문 감축목표를 현 수준으로 유지해야 한다고 주장한다고 밝혔다. 설문 결과에 따르면, 산업계가 평가하는 2030 산업부문 온실가스 감축목표의 달성가능성은 평균 38.6%로 낮음 수준으로 나타났다. 산업계는 감축목표 달성이 어려운 주요 원인으로 저탄소 산업구조로의 전환 어려움(31.0%)과 에너지효율 개선 지연(26.2%), 경제 및 생산 위축(20.2%), 저탄소기술 혁신 및 상용화 지연(19.0%)을 제시했다."
146,158,opportunity,0.1333,0.4249,0.1977,1,3,2,1,1,2,0.1628,neutral,0.8722,0.48717445135116577,에너지 관리,E,신재생에너지 전환,"글로벌 에너지저장장치(ESS) 시장이 향후 10년간 현재의 7배 규모로 성장할 것으로 전망된다. 배터리 가격 하락과 인공지능(AI) 데이터센터, 신재생에너지 확대가 주요 성장 동력으로 예상된다. 시장조사업체 우드맥킨지는 향후 10년간 ESS 시장이 지난해 대비 7배 성장할 것으로 전망했다. 지난해 배터리 에너지저장장치(BESS) 설치 용량은 69GW 161GWh로, 전년 대비 44% 증가했다. 배터리 가격 하락이 ESS 시장 확대의 핵심 요인으로 작용하고 있다."
147,159,opportunity,0.1132,0.4534,0.104,1,1,1,1,1,1,0.104,neutral,0.7803,0.5810773968696594,에너지 관리,E,신재생에너지 전환,"에너지 기후테크 기업 엔라이튼이 삼성전자의 공식 RE100 자가용 태양광 공급사업자로 선정돼 협력사들의 재생에너지 전환을 주도하는 핵심 파트너로 나선다고 밝혔다. 이번 사업의 첫 성과로, 엔라이튼은 리모트솔루션(리모컨 개발 제조)과 한국에바라정밀기계(반도체 제조용 기계 제조)와 계약을 체결하며 본격적인 사업에 착수했다."
148,160,opportunity,0.1179,0.4228,0.1512,1,1,2,1,1,1,0.1163,neutral,0.8724,0.4845973253250122,에너지 관리,E,신재생에너지 전환,"국내 재생에너지 발전량이 RE100 가입 대기업들의 수요를 100% 충족하지 못하고 있다. 현재 공급량은 대기업 총 수요의 88.4% 수준으로, 기업들의 재생에너지 확보 경쟁이 심화될 것으로 예상된다. 기업들은 안정적인 재생에너지 확보를 위해 추가적인 정책 지원이 필요하다고 요구하고 있다. 이에 따라 정부의 재생에너지 확대 정책이 더욱 중요한 시점이다."
149,161,opportunity,0.1053,0.3234,0.1548,1,2,2,1,1,2,0.1444,neutral,0.7738,0.41790327429771423,인적자원 관리,S,다양성 및 형평성 (DEI),"정부가 전기요금 차등제 도입을 추진하면서 지역 분할 기준을 둘러싼 논란이 확산되고 있다. 일부 지역에서는 전기요금 인상 우려가 나오고 있으며, 형평성 문제도 제기되고 있다. 정부는 지역별 에너지 소비 구조를 고려해 공정한 요금 체계를 마련할 계획이다. 이에 따른 기업과 소비자의 부담 변화에 관심이 집중되고 있다."
150,162,risk,0.1062,0.346,0.1125,1,1,2,1,2,2,0.1731,neutral,0.649,0.5331666469573975,에너지 관리,E,신재생에너지 전환,"국내 배터리 3사가 사상 첫 동반 적자가 예상되는 가운데, 에너지저장장치(ESS) 사업을 새로운 성장 동력으로 보고 있다. ESS 시장은 신재생에너지 확대와 함께 성장하면서 배터리 업체들에게 기회가 될 전망이다. 기업들은 ESS 기술 개발과 신규 프로젝트 수주에 집중하고 있다. 이를 통해 배터리 시장의 변동성을 극복하려는 전략이 추진되고 있다."
151,163,opportunity,0.1086,0.4363,0.0994,1,1,1,1,1,1,0.0994,neutral,0.7453,0.5853866338729858,에너지 관리,E,신재생에너지 전환,"세계 최대 반도체 파운드리 기업 TSMC가 증가하는 전력 수요를 충족하기 위해 액화천연가스(LNG) 사용을 고려하고 있다. TSMC는 2040년까지 RE100(재생에너지 100%)을 달성하겠다고 선언했지만, LNG 의존이 증가하면 탄소 감축 목표 달성이 어려워질 수 있다. 환경단체들은 해당 계획이 기후 목표에 역행한다고 지적했다."
152,164,opportunity,0.1113,0.4314,0.1101,1,1,1,1,1,1,0.1101,neutral,0.8254,0.5226362943649292,기후변화·온실가스,E,Scope 1·2 배출량,"한국거래소 발표에 따르면, 2024년 국내 대기업 집단의 약 70%가 지속가능경영보고서를 자율 공시했으며, 이는 전년 대비 27% 증가한 수치다. 주요 그룹별로는 현대차(11개사), 삼성(10개사), 롯데(9개사), SK(9개사), LG(9개사)가 포함됐다. 보고서 공시 기업 중 99%는 Scope 1 2 배출량을 공개했으나 연결기준 공시는 3%에 그쳤다."
153,165,risk,0.1736,0.4731,0.2635,3,3,2,1,3,2,0.2978,neutral,0.8591,0.5506914258003235,기후변화·온실가스,E,Scope 3 배출량,"S P 글로벌에 따르면 2025년 클린테크 분야 투자 규모가 약 978조원에 달해 화석연료 업스트림 부문 투자 규모를 처음으로 넘어설 전망이다. 특히 태양광 발전이 전체 투자의 절반을 차지할 것으로 예상되며, 배터리 에너지 저장장치(BESS)와 AI 기술이 시장 변화에 핵심 역할을 할 것으로 예측된다."
154,166,risk,0.1736,0.4731,0.2635,3,3,2,1,3,2,0.2978,neutral,0.8591,0.5506914258003235,에너지 관리,E,신재생에너지 전환,"S P 글로벌에 따르면 2025년 클린테크 분야 투자 규모가 약 978조원에 달해 화석연료 업스트림 부문 투자 규모를 처음으로 넘어설 전망이다. 특히 태양광 발전이 전체 투자의 절반을 차지할 것으로 예상되며, 배터리 에너지 저장장치(BESS)와 AI 기술이 시장 변화에 핵심 역할을 할 것으로 예측된다."
155,167,opportunity,0.1203,0.4711,0.1165,1,1,1,1,1,1,0.1165,neutral,0.8735,0.5392827391624451,에너지 관리,E,신재생에너지 전환,"정부가 신규 대형 원자력발전 건설 목표를 3기에서 2기로 축소하고 재생에너지를 확대하는 제11차 전력수급기본계획 조정안을 마련했다. 산업통상자원부는 국회 산업통상중기벤처위원회에 2038년까지 태양광 발전 설비용량 2.4GW를 추가 확대하고, 대형 신규원전을 2기만 건설하는 내용의 조정안을 제출했다."
156,168,opportunity,0.1496,0.6012,0.1529,1,1,2,1,1,1,0.1176,neutral,0.8821,0.6815381050109863,기후변화·온실가스,E,Scope 1·2 배출량,KT G가 2045년 탄소중립 달성을 위해 한화솔루션 큐셀부문과 재생에너지 직접전력구매계약(PPA)을 맺었다. KT G는 향후 20년간 연간 최대 8.8GWh의 재생전력을 공급받게 된다. 이를 통해 연간 전력 사용량의 4.5%가 재생전력으로 대체되고 온실가스 4050톤이 줄어들 것으로 예상했다.
157,169,opportunity,0.1496,0.6012,0.1529,1,1,2,1,1,1,0.1176,neutral,0.8821,0.6815381050109863,에너지 관리,E,신재생에너지 전환,KT G가 2045년 탄소중립 달성을 위해 한화솔루션 큐셀부문과 재생에너지 직접전력구매계약(PPA)을 맺었다. KT G는 향후 20년간 연간 최대 8.8GWh의 재생전력을 공급받게 된다. 이를 통해 연간 전력 사용량의 4.5%가 재생전력으로 대체되고 온실가스 4050톤이 줄어들 것으로 예상했다.
158,170,opportunity,0.1148,0.4531,0.1093,1,1,1,1,1,1,0.1093,neutral,0.8194,0.5529064536094666,에너지 관리,E,신재생에너지 전환,기아가 현대자동차그룹 계열사 중 처음으로 재생에너지 전력구매계약(PPA) 사업을 진행하기로 했다. 내년 1분기 안으로 한 발전공기업과 PPA를 맺고 오토랜드 화성에 1.1MW 규모의 태양광 전력을 도입할 계획이다. 거래단가 협상까지 마무리된 것으로 알려졌다.
159,171,opportunity,0.1322,0.5382,0.117,1,1,1,1,1,1,0.117,neutral,0.8775,0.6132994294166565,에너지 관리,E,신재생에너지 전환,"LS머트리얼즈가 신재생에너지와 AI데이터센터 전력 안정화 사업을 확대하고 있다. 최근 전력 안정화를 위한 신제품 LS UltraGrid의 첫 출하식을 열었다. 이 제품은 MW급 전력을 안정적으로 공급할 수 있는 랙형 울트라커패시터 시스템으로, 풍력 태양광 등 신재생에너지 설비의 전력 안정화를 위해 공급될 예정이다."
160,172,opportunity,0.1358,0.5578,0.1175,1,1,1,1,1,1,0.1175,neutral,0.8814,0.6328972578048706,기후변화·온실가스,E,기후 거버넌스·인벤토리,"세계경제포럼과 협력해 설립된 기후 거버넌스 이니셔티브(CGI)가 내년 상반기 한국 본부를 열기로 했다. 국제 ESG협회는 CGI 한국 본부 유치를 결정했다. 딜로이트 그룹 ESG센터장은 한국 본부 출범 준비위원회 멤버로 참여해 협력하기로 했다. CGI는 전세계 73개국, 33개 챕터, 10만 이상의 이사회 네트워크를 보유하고 있다."
161,173,risk,0.1147,0.3827,0.1417,1,1,2,1,1,2,0.1526,neutral,0.8176,0.4681302309036255,에너지 관리,E,신재생에너지 전환,"삼성물산 건설부문이 말레이시아 재생에너지 회사 솔라베스트와 태양광 사업에 협력하기로 했다. 삼성의 동남아시아 주요 사업장에 태양광 발전소 건설을 모색할 것으로 전망된다. 양사는 태양광 발전 사업 협력을 위한 업무협약을 체결했다. 세부 사업 계획은 정해지지 않았으나, 솔라베스트는 대만과 캄보디아, 말레이시아, 브루나이에 위치한 삼성 사업장에 태양광 발전소를 설치한다고 밝혔다. 삼성물산 건설부문에서 시공을, 솔라베스트에서 패널과 인버터 등 태양광 솔루션을 제공할 것으로 예상된다."
162,174,opportunity,0.1225,0.453,0.1672,1,1,3,2,1,1,0.0929,neutral,0.6966,0.6502326130867004,인적자원 관리,S,다양성 및 형평성 (DEI),"미국 항소법원은 나스닥이 상장사에게 이사회 다양성 데이터 공시를 요구하는 것이 부당하다고 판결했다. 나스닥은 2020년 미국 증권거래위원회(SEC)에 이사회 다양성 공시와 관련된 새로운 상장 규정을 채택하자는 제안서를 제출한 바 있다. 이후 1년 뒤인 2021년 8월 SEC는 이 규정을 승인했다. 그러나 나스닥의 다양성 목표 요구가 기업에게 불필요한 인원 할당을 요구한다고 여긴 싱크탱크인 국립 공공정책 연구 센터와 공정한 이사회 채용을 위한 연합(Alliance for Fair Board Recruitment, AFFBR) 이 SEC를 대상으로 소송을 제기했다. 이번 판결로 SEC가 소송에서 패소하면서 해당 규정은 무효화되었다고 로이터통신, 월스트리트저널 등이 보도했다."
163,175,risk,0.1429,0.4266,0.1789,3,1,1,1,3,1,0.2459,neutral,0.8384,0.5088554620742798,에너지 관리,E,신재생에너지 전환,"필리핀이 세계 최대 규모의 태양광 발전소 건설에 착수하며 재생에너지 확대에 박차를 가했다. 필리핀 최대 전력 유통업체 메랄코(Meralco)는 수도 마닐라 북쪽에 3500 메가와트(MW) 규모의 태양광 발전소와 4500MWh 용량의 에너지 저장시설을 건설할 계획이라고 일본의 경제신문 닛케이 아시아가 보도했다. 총 35억달러(약 4조8000억원)가 투입되는 이 프로젝트는 2026년 1단계 가동을 시작으로, 2027년부터 본격적인 전력 생산에 돌입할 예정이다."
164,176,opportunity,0.1367,0.4902,0.1567,1,3,1,1,1,2,0.1567,neutral,0.8392,0.5841655135154724,에너지 관리,E,신재생에너지 전환,"일본이 원자력 발전소 20개 이상을 합친 것보다 많은 전력을 생산할 수 있는 슈퍼 태양광 발전소를 구축하겠다는 계획을 세계에서 처음으로 밝혔다. 친환경에너지 전문매체 ECO뉴스에 따르면, 일본 정부의 지원 속에 PSC 기술의 상업화를 추진 중인 세키스이화학공업은 PSC에 기반한 태양광 모듈을 2030년 이후 출시 목표로 현재 개발 중이라고 발표했다. ECO뉴스는 세키스이의 이번 발표는 글로벌 태양광 시장에서 뒤처진 일본이 다시 선도주자로 재도약하기 위한 움직임의 일환 이라고 전했다."
165,177,risk,0.158,0.5288,0.1745,1,2,2,1,2,2,0.2327,neutral,0.8727,0.6059028506278992,에너지 관리,E,신재생에너지 전환,"OCI홀딩스의 미국 태양광 발전 자회사 OCI 에너지가 신규 에너지저장장치(ESS) 프로젝트를 수주했다. 9일 OCI 에너지에 따르면, 회사는 최근 CPS 에너지와 알라모 시티 ESS(Alamo City ESS) 라는 ESS 프로젝트를 위한 장기 계약을 체결했다. 이로써 텍사스주 벡사카운티 남동부 지역에 120MW(메가와트 480MWh)급 ESS를 구축한다. 이 ESS 프로젝트는 오는 2026년 말께 가동할 예정이며, 향후 20년 간 텍사스주 샌안토니오 지역의 에너지 공급원이 될 전망이다."
166,178,risk,0.1782,0.6303,0.1873,3,1,1,1,2,2,0.2341,neutral,0.8778,0.7179956436157227,에너지 관리,E,신재생에너지 전환,"GS에너지의 태양광 발전사업 자회사 넥스트리뉴어블스솔루션(NRS)이 RE100 수요자와의 직접전력공급사업(PPA)을 위한 자금 조달에 성공했다. GS에너지와 재생에너지 솔루션 기업 해줌이 각각 90%, 10%의 비율로 출자한 NRS는 KDB인프라자산운용 및 NH투자증권과 200억원 규모의 프로젝트파이낸싱(PF) 금융약정을 지난 6일 체결했다. 또, GS에너지는 NH투자증권과 향후 RE100 직접 PPA 사업 확대를 위한 업무협약(MOU)을 9일 체결했다."
167,179,opportunity,0.1351,0.4726,0.2097,3,3,1,1,1,1,0.1049,neutral,0.7864,0.6009179949760437,인적자원 관리,S,다양성 및 형평성 (DEI),"미국 주요 기업들의 이사회 다양성 증가세가 둔화하고 있다는 보고서가 발표됐다. 비영리 싱크탱크 컨퍼런스 보드(Conference Board)가 ESG 데이터 분석업체 이에스게이지(ESGAUGE)의 데이터를 활용해 발표한 보고서 2024년 이사회 관행과 구성(Board Practices and Composition 2024 Edition)에 따르면, 다양성의 증가가 주춤하는 모습이다. 보고서에 따르면, S P 500 기업 이사회에서 히스패닉 라틴계를 포함한 백인이 아닌 이사의 비율은 2020년 20.4%에서 2023년 25.6%로 상승했다. 그러나 지난 1년 동안의 상승폭은 단 0.1%포인트에 그쳤다. 이사회 전체의 다양성 비율과 주요 리더십 직위의 다양성 비율 간 차이도 눈에 띄었다."
168,180,opportunity,0.1381,0.4859,0.1631,1,3,1,1,1,2,0.1631,neutral,0.8737,0.5560911893844604,에너지 관리,E,신재생에너지 전환,"삼성물산 상사부문(이하 삼성물산)이 LS일렉트릭과 공동으로 글로벌 신재생에너지 사업을 추진했다. 삼성물산은 LS일렉트릭과 25일 글로벌 신사업 개발 공동 추진 양해각서(MOU) 서명식을 가졌다고 밝혔다. 양사는 합작사를 설립하고, 첫 협업 대상으로 현재 삼성물산이 미국에서 개발 중인 500메가와트(MW) 규모의 에너지저장장치(BESS) 프로젝트를 선정했다. 초기 개발 단계에 있는 프로젝트를 LS일렉트릭과 공동으로 진행하며 가치를 제고한다는 계획이다. 삼성물산은 각종 인허가 취득을 포함한 개발 분야를, LS일렉트릭은 전력 솔루션 제공 등 기술 분야를 담당한다."
169,181,opportunity,0.1468,0.5681,0.1679,1,3,1,1,1,1,0.1199,neutral,0.8996,0.6314558386802673,에너지 관리,E,신재생에너지 전환,"현대자동차가 인도 타밀나두 공장 운영을 위한 118MW 규모에 달하는 전력 공급망을 확보했다. 현지 재생에너지 기업과 25년 동안 재생에너지를 공급하는 내용을 골자로 한 전력구매계약을 체결하고 발전소 지분도 확보했다. 21일 업계에 따르면, 현대차 인도판매법인(HMIL)은 FPEL TN 풍력발전소와 재생에너지 공급계약(PPA)을 체결했다. 양사 PPA 기간은 FPEL TN이 HMIL를 위해 새로 마련하는 재생에너지 발전소 운영 시작일로부터 25년이다. 이를 위해 FPEL TN은 타밀나두 지역에 75MW 규모 태양광 발전소와 42.9MW 규모 풍력 발전소를 설립할 계획이다."
170,182,risk,0.1359,0.4566,0.1179,1,1,2,1,3,2,0.2358,neutral,0.6803,0.6712307333946228,이사회 구조,G,이사회 구성 및 독립성,"감사위원 전원 분리선출주(대주주 3% 의결권 제한), 집중투표제 의무화 등의 내용을 담은 상법 개정안이 통과되면, 자산 기준 30대 상장기업(지난해 말 기준) 중 8개사(26.7%)의 이사회가 외국 기관투자자 연합에 넘어갈 수 있다는 분석이 나왔다. 14일 한국경제인협회는 자산 2조원 이상 상장기업 150개(자산은 개별 기준)를 대상으로 지배구조 규제 강화 시 상장사 이사회 구성변화 분석 을 통해 이같이 밝히며, 현재 논의되고 있는 상법 개정안에 대한 우려를 표시했다."
171,183,opportunity,0.1206,0.4633,0.1359,1,1,2,1,1,1,0.1045,neutral,0.784,0.5909137725830078,인적자원 관리,S,다양성 및 형평성 (DEI),"미국 공화당 중심 보수진영의 반ESG 공세 속에서도 지속가능성 공시(ESG 공시)에 나서는 미국 기업이 크게 늘었다고 로이터통신이 보도했다. ESG 투자 자문사 HIP 인베스터(HIP Investor)에 따르면, 지난해 미국 대기업의 85%가 세부적인 온실가스 배출량 정보를 공개했다. 2019년보다 온실가스 배출량 공개 기업이 54%나 증가했다. 인종이나 젠더 다양성 정보 공개도 크게 늘었다. 다양성 데이터를 추적하는 다이버IQ(DiverIQ)에 따르면, S P500 지수 편입 기업 중 올 9월 1일 임직원의 인종과 성별에 관한 정보를 공개한 기업 비중이 82.6%에 달했다. 2019년에는 이런 정보를 공개한 기업이 5.3%에 불과했다."
172,184,opportunity,0.104,0.3797,0.1154,1,1,1,1,1,1,0.1154,neutral,0.8653,0.43886131048202515,에너지 관리,E,신재생에너지 전환,"독일 정부가 보조금을 받을 수 있는 태양광 발전소의 범위를 축소할 계획이라고 블룸버그가 보도했다. 블룸버그가 입수한 독일 정부의 보조금 축소 법안 초안에 따르면, 정부는 최근 재생에너지 전력 공급 확대로 보조금 지급 부담이 늘어난 것으로 보여졌다. 블룸버그가 입수한 법안 초안에 따르면, 현재는 100킬로와트(kW) 용량 이상의 태양광 발전소는 정부의 보조금 대상이 아니지만, 이러한 기준은 2026년에는 90킬로와트 이상으로 낮아진다. 2027년에는 75킬로와트로 낮아지고, 그 이후에는 25킬로와트로 낮아질 예정이다."
173,185,risk,0.1434,0.5335,0.1429,1,2,1,1,1,2,0.1667,neutral,0.8932,0.5972812175750732,에너지 관리,E,신재생에너지 전환,"블룸버그는 주거용 태양광 및 배터리 시스템을 전문으로 하는 미국 태양광업체 선런(Sunrun)이 데이터센터 개발업체들과 분산형 태양광 발전을 공급하기 위해 논의 중이라고 보도했다. 선런의 CEO 메리 파월은 데르보스 2024 컨퍼런스에서 데이터센터 개발업체들과 분산형 태양광 발전 공급을 위한 몇 가지 협력 모델을 논의 중이라고 밝혔다. 전기 유틸리티와 협력해 신규 데이터센터에 맞춤형 태양광 시스템을 제공하거나, 인근 지역의 기존 선런 시스템을 활용하는 것이 포함될 수 있다고 파월은 말했다."
174,186,opportunity,0.1349,0.5479,0.1201,1,1,1,1,1,1,0.1201,neutral,0.9004,0.6085382699966431,에너지 관리,E,신재생에너지 전환,"현대자동차는 현대건설, SK E S, GS E R, 엔라이튼과 국내 최대 규모의 재생에너지 공급 계약(PPA)을 체결했다고 30일 밝혔다. 현대차는 이번 PPA를 통해 향후 20년간 현대건설, SK E S, GS E R, 엔라이튼으로부터 국내 사업장에 재생에너지 연간 610GWh(기가와트시)를 공급받는다. 이는 84kWh의 배터리가 장착된 아이오닉5를 700만회 이상 완충할 수 있는 전력량이다. 또, 현대차는 판매 부진을 겪고 있는 중국을 재공략하고 신흥 시장으로 떠오른 인도 내 점유율을 빠르게 높이기 위해 현지 맞춤형 내장시스템 연구개발에 속도를 내고 있다."
175,187,risk,0.1213,0.4315,0.119,1,1,1,1,1,2,0.1666,neutral,0.8925,0.48350077867507935,에너지 관리,E,신재생에너지 전환,"호주에 세계 최대 태양광 발전소를 건설하고 생산 전력을 4천여 길이 해저 케이블로 싱가포르에 공급하는 사업이 싱가포르 정부의 조건부 승인을 받아 속도를 내게 됐다. 로이터 블룸버그 통신에 따르면, 이 같은 내용의 호주-아시아 파워링크 프로젝트에 대해 싱가포르 에너지시장국(EMA)이 기술적 상업적 타당성 검토 절차를 거쳐 조건부 승인 결정을 내렸다고 이 사업을 추진하는 호주 기업 선케이블이 밝혔다. 선케이블은 호주 북부 노던 준주에 축구장 1만6천800개 또는 서울 강남 3구(강남 서초 송파)를 합한 면적인 120 규모의 태양광 발전소를 지을 계획이다."
176,188,opportunity,0.1076,0.3711,0.1423,1,2,1,1,1,1,0.1185,neutral,0.8891,0.4173770546913147,에너지 관리,E,신재생에너지 전환,"일본의 대표적인 에너지 기업 J-Power가 미국 내 화석연료 발전 사업을 축소하고 재생에너지 전환에 박차를 가한다고 밝혔다. J-Power에 따르면, 자사가 보유 중인 11개 미국 발전소 지분 중 최대 9개를 매각하고 이를 통해 확보한 자금을 해외 재생에너지 사업에 투자할 계획이다. 이번 결정은 미국 정부의 강화된 환경 규제와 급증하는 재생에너지 수요에 대응하기 위한 전략적 선택으로 풀이됐다. J-Power는 미국 화석연료 발전소 매각으로 확보한 자금을 호주와 동남아시아 지역의 재생에너지 사업에 투자할 계획이다."
177,189,risk,0.1671,0.5414,0.1523,1,1,2,1,3,2,0.3047,neutral,0.8788,0.6161169409751892,에너지 관리,E,신재생에너지 전환,"두산퓨얼셀이 중국 최대 에너지 기업 중 하나인 중국에너지건설유한공사(China Energy Engineering Corporation Limited, CEEC) 등과 중국 내 신재생 수소에너지 분야 협력에 나섰다. 중국은 2025년 수소 산업 총생산액이 1조위안(약 191조원)에 달할 것으로 예상됐다. 중국 언론 스지신넝위안왕( 세기신에너지망)의 최근 보도에 따르면, 두산퓨얼셀은 CEEC, CEEC 자회사 CEEC수소에너지, 산시진준( )그룹과 수소 등 신재생에너지 관련 전략적 협약을 맺었다. 협약은 지난 8월에 이뤄졌지만 계약상 이유로 늦게 알려졌다."
