idx,db_id,iro,final_score,base_score,impact_score,scale,scope,probability,irreversibility,fin_scale,fin_prob,financial_score,polarity,confidence,similarity,issue_group,domain,sub_issue_name,text
178,679,risk,0.2775,0.38,0.1741,1,1,1,1,2,1,0.2786,negative,0.5223,0.7275543808937073,이사회 구조,G,이사회 구성 및 독립성,"특히 중요한 점은, 이 문제가 이사회 독립성의 문제로 다뤄진다는 것이다. 상장 자회사는 모회사의 하부 조직이 아니라, 독립된 상장회사로서 소수주주를 의식한 의사결정을 해야 한다는 전제가 분명하다."
179,680,risk,0.2694,0.3887,0.2297,2,1,1,1,1,1,0.1767,negative,0.5301,0.7331702709197998,이사회 구조,G,이사회 구성 및 독립성,"국내 주요 금융지주들은 회장 후보 추천과 검증을 이사회 내 임원후보추천위원회(임추위)가 주도하는 구조다. 문제는 이 임추위가 대부분 사외이사 중심으로 구성돼 있음에도, 사외이사 상당수가 현직 회장 체제에서 선임됐다는 점이다. 이사회 독립성이 제도적으로 보장돼 있음에도 실질적으로는 우호적 구조 라는 비판이 반복되는 이유다. 연임 반대가 거의 나오지 않는 관행 역시 이런 구조적 한계와 무관하지 않다."
180,681,risk,0.2546,0.2927,0.283,1,1,3,1,1,1,0.1769,negative,0.5306,0.5515481233596802,이사회 구조,G,이사회 구성 및 독립성,"다만 국민연금이 연임 반대 라는 극단적 선택에 나서기 위해서는 조건이 필요하다. 단순히 임기가 길다는 이유나 여론 부담만으로는 부족하다. 내부통제 실패, 금융사고 반복, 성과 대비 과도한 보수, 이사회 독립성 훼손 등 구체적인 사유가 뒷받침돼야 한다. 다시 말해 연임 저지 자체가 목적이 아니라, 지배구조 개선이라는 명확한 기준이 전제돼야 한다는 의미다."
181,682,risk,0.2548,0.3385,0.2347,1,1,2,1,1,1,0.1805,negative,0.5416,0.6250275373458862,인적자원 관리,S,다양성 및 형평성 (DEI),"전문가들은 국민연금의 개입이 실효성을 갖기 위해서는 사후적 반대표 보다 사전적 압박이 중요하다고 지적한다. 임추위 구성의 다양성 확대, 사외이사 선임 과정의 투명성 강화, 회장 후보군 장기 육성 체계 구축 등을 요구하며 제도 개선을 유도해야 한다는 것이다. 그렇지 않으면 연임 국면마다 정치적 논란만 키우고 실질적 변화는 남기지 못할 수 있다."
182,683,risk,0.2657,0.3322,0.2781,1,1,3,1,1,1,0.1738,negative,0.5214,0.637162446975708,인적자원 관리,S,다양성 및 형평성 (DEI),환경 지표에는 환경정책 보유 환경평가 여부 온실가스 사용량 측정 폐기물 발생량 측정 등이 포함됐다. 이전 가이드라인과 달리 유해화학물질 감축 여부 생물 다양성 보존 여부 등이 추가됐다.
183,684,risk,0.3313,0.3048,0.1797,1,1,1,1,3,3,0.5392,negative,0.5392,0.5653439164161682,에너지 관리,E,신재생에너지 전환,중국은 2000년대 초반부터 재생에너지 전환과 비용 부담이라는 질문에 제도적으로 답해 왔다. 중국 정부는 재생에너지법을 통해 독특한 비용 분담 메커니즘을 구축했다. 그 핵심은 재생에너지 전력요금 부과금( ) 이다. 이 부과금은 법률에 따라 발전차액지원제도(FIT)에 따른 지원 비용(제20조)과 재생에너지 발전원의 전력망 연결 비용(제21조)을 충당하기 위해 전력 최종 소비자에게 부과된다. 전력망 기업이 전기요금에 부과금을 포함하여 직접 징수하도록 설계한 점이 특징이다.
184,685,risk,0.3053,0.345,0.2509,1,3,1,1,1,3,0.3226,negative,0.5377,0.6415817737579346,에너지 관리,E,신재생에너지 전환,"해당 부과금은 전국적으로 재생에너지 확대 및 인프라 구축 비용을 분담한다는 의도 하에, 재정부(MoF)가 관리하는 재생에너지 발전기금(Renewable Energy Development Fund, 이하 REDF ) 재원의 한 축을 담당했다. REDF는 중국 재정부가 관리 운영하는 기금으로, 전력 소비자로부터 재생에너지 전력요금 부과금을 징수하고, FIT 보조금 지급 대상에 해당하는 재생에너지 발전소에 보조금을 배분하는 방식으로 운영되었다."
185,686,risk,0.2746,0.3303,0.1787,1,1,1,1,1,3,0.3216,negative,0.536,0.6162111759185791,에너지 관리,E,신재생에너지 전환,"일례로, 중국은 2016년부터 매년 보조금이 감소하는 태양광 재정 보조금 전략을 추진하기 시작했다. 2018년 5월 31일, 국가발전개혁위원회, 재정부, 국가에너지국은 공동으로 2018년 태양광(PV) 발전 관련 사항에 관한 통지(531 신정책)를 발표했는데, 이 통지는 태양광 발전에 대한 보조금의 신속한 감축을 명시적으로 요구한다. 비슷한 시기, 동일 정부 기관에서 재생에너지 전력요금 부과금 자금 관리방법( )을 개정하여 수입에 맞춰 지출을 결정한다( )는 원칙을 명시하기도 했다. 사실상 보조금 상한제를 실시한 것이다."
186,687,risk,0.2379,0.2841,0.1798,1,1,1,1,1,2,0.2517,negative,0.5393,0.5267125964164734,에너지 관리,E,신재생에너지 전환,"좌장은 한윤정 녹색연합 공동대표가 맡으며, 발제는 이헌석 에너지정의행동 정책위원이 AI 재생에너지 전환 시대, 신규 핵발전소 건설의 문제점 을 주제로 진행한다. 이 정책위원은 AI 산업 전력 수요 대응을 명분으로 추진되는 원전 확대 정책이 에너지 전환 흐름과 충돌할 수 있다는 점을 짚고, 재생에너지 중심 대안의 필요성을 제시할 예정이다."
187,688,risk,0.2913,0.4175,0.264,1,2,2,1,1,1,0.176,negative,0.528,0.7907915115356445,이사회 구조,G,이사회 구성 및 독립성,"아울러 이번 정기주총에서 개정 상법을 반영하기 위한 정관 변경 안건이 다수 상정될 것으로 예상하며 집중투표 배제 조항 삭제, 사외이사의 독립이사 명칭 변경 및 선임 비율 상향, 감사위원 분리선출 인원 확대 등 이사회 구성 및 운영과 직결된 조항을 주요 검토 대상으로 지목했다."
188,689,risk,0.2303,0.3308,0.1762,1,1,1,1,1,1,0.1762,negative,0.5286,0.6257140040397644,이사회 구조,G,이사회 구성 및 독립성,"서스틴베스트는 이러한 정관 변경이 형식적 문구 정비에 그치지 않고, 이사회 독립성과 감독기능을 실질적으로 강화하는 방향으로 이뤄지는지 면밀히 살펴볼 필요가 있다고 밝혔다."
189,690,risk,0.2027,0.2513,0.1765,1,1,1,1,1,1,0.1765,negative,0.5296,0.4744298756122589,에너지 관리,E,신재생에너지 전환,김 장관은 이날 브리핑에서 우리나라는 에너지 측면에서 섬나라이면서 동서로 길이가 짧아 태양광 발전만으로 (전력망을) 운영하기가 매우 어렵다면서 기후위기가 갈수록 심각해지는 상황을 고려할 때 문재인 정부 때 정책과 똑같이 가기는 어려워진 상황이라고 말했다.
190,691,risk,0.2664,0.2584,0.3519,3,3,1,1,1,1,0.1759,negative,0.5278,0.48956507444381714,인적자원 관리,S,다양성 및 형평성 (DEI),"비냐빅의 성공 뒤에는 환경과 공존하는 지속 가능한 경영 철학이 자리 잡고 있다. 전체 부지의 상당 부분을 자연 보호 구역으로 보존하는 비냐빅은 생물 다양성 확보, 효율적인 수자원 관리, 에너지 효율 증대 등을 핵심 가치로 삼아 실천해 왔다."
191,692,risk,0.3058,0.4325,0.2873,1,1,3,1,1,1,0.1796,negative,0.5387,0.8028255701065063,윤리경영·준법,G,반부패 및 컴플라이언스,"ISO 37301은 국제표준기구(ISO)가 제정한 컴플라이언스 경영시스템 국제표준으로, 조직이 법률, 규정, 윤리강령 등 준수사항을 체계적으로 관리하고 법규 위반을 예방할 수 있도록 운영 체계를 요구한다. 이를 통해 전략 수립, 실행, 점검, 개선 등 전 과정을 구조화하고 제3자 인증으로 경영시스템의 신뢰성과 객관성을 검증할 수 있다."
192,693,risk,0.27,0.3782,0.2439,1,3,1,1,1,1,0.1742,negative,0.5227,0.723539412021637,윤리경영·준법,G,반부패 및 컴플라이언스,"동아제약은 지난 6년간 ISO 37001을 운영하며 부패 리스크 관리 기반을 다져왔으며, 글로벌 스탠다드에 부합하는 포괄적 규범준수경영체계 구축을 위해 ISO 37301 인증을 획득했다."
193,694,risk,0.2419,0.3641,0.1761,1,1,1,1,1,1,0.1761,negative,0.5282,0.6894019246101379,윤리경영·준법,G,반부패 및 컴플라이언스,특히 리스크 평가부터 임직원 교육까지 전 과정의 체계적 운영 및 지속적 개선 활동 지속 부적합 사항에 대한 철저한 원인 분석 및 재발 방지 조치 이사회 보고 체계 구축 및 책임자 지정 등 명확한 지배구조를 통한 견고한 컴플라이언스 기반 구축 부문에서 높은 평가를 받았다.
194,695,risk,0.2771,0.3407,0.2998,1,3,2,1,1,1,0.1763,negative,0.529,0.6440934538841248,이사회 구조,G,이사회 구성 및 독립성,"이 대표는 최근 논란이 된 기업 분할 합병 사례도 언급했다. 그는 한화 사례처럼 분할 합병과 같은 중대한 의사결정은 이사회가 지배주주가 아니라 총주주, 모든 주주의 관점에서 판단해야 하는 사안 이라며 절차적 공정성과 이사회 독립성이 확보되지 않으면 시장 신뢰는 회복될 수 없다 고 지적했다."
195,696,risk,0.2257,0.3144,0.178,1,1,1,1,1,1,0.178,negative,0.5341,0.5885953903198242,에너지 관리,E,에너지 소비 및 효율화,오 실장은 지원 시설을 점검하며 시설 이용자들이 에너지 효율 개선으로 인한 난방 효과 개선을 체감하고 있는지 살펴볼 예정이다. 특히 저소득층 에너지효율개선 사업이 향후에 에너지의 효율적인 이용을 지원하는 것을 넘어 친환경 에너지까지 접목시키는 방향으로 발전할 수 있도록 현장의 여건을 점검할 계획이다.
196,697,risk,0.2306,0.3308,0.1767,1,1,1,1,1,1,0.1767,negative,0.53,0.6242324113845825,윤리경영·준법,G,반부패 및 컴플라이언스,"공정거래자율준수 프로그램(Compliance Program, CP)은 공정거래 관련 법규를 준수하기 위해 기업이 자체적으로 제정해 운영하는 교육 감독 등 내부 준법 시스템이다."
197,698,risk,0.2756,0.3508,0.2844,1,1,3,1,1,1,0.1777,negative,0.5332,0.6579166650772095,윤리경영·준법,G,반부패 및 컴플라이언스,동아에스티는 임직원의 CP 문화 내재화 및 준법경영 강화를 위한 활동을 지속적으로 실시했다. CP Management를 통한 상시 모니터링 실시 CP 준수를 위한 사전업무 협의체 DCPC(Donga-A Compliance Committee) 운영 CP 기준 및 CP 위반 예방을 위한 정기 교육 실시 그룹 내부 고발시스템 및 사업관계자 Help-Line 고발시스템 운영 등의 활동을 진행하고 있다.
198,699,risk,0.242,0.3595,0.1788,1,1,1,1,1,1,0.1788,negative,0.5365,0.6701055765151978,윤리경영·준법,G,반부패 및 컴플라이언스,"이러한 노력의 결과로 동아에스티는 2018년에 부패방지경영시스템 국제표준인 ISO 37001 인증을 처음 획득했으며, 2025년에는 사후관리심사를 통과했다. 또한 2024년 공정거래위원회가 주관한 CP 등급 평가에서 A 등급을 획득하며 준법 경영 체계의 우수성을 인정받았다."
199,700,risk,0.2802,0.2196,0.18,1,1,1,1,3,2,0.4679,negative,0.5399,0.4067029058933258,에너지 관리,E,에너지 소비 및 효율화,"영국, 가정 에너지 효율 개선에 30조원 투입...탈탄소 가속화"
200,701,risk,0.2246,0.308,0.1797,1,1,1,1,1,1,0.1797,negative,0.539,0.5714326500892639,에너지 관리,E,신재생에너지 전환,"햇빛소득마을은 마을 공동체가 마을 내 유휴부지나 농지 등에 태양광 발전소를 조성 운영해 에너지 자립을 이루고, 그 수익을 주민들이 함께 공유하는 사업 모델이다. 정부는 3만8000여개 마을을 대상으로 올해부터 매년 약 500곳 이상의 햇빛소득마을을 조성할 계획이다."
